cellType,p_val,avg_logFC,pct.1,pct.2,p_val_adj,ensemblID,cellTypeShort,geneID,n,Unique
RGC,4.65203839376591e-09,0.417430527190696,0.175,0.082,0.000100530549689281,ENSG00000075790,RGC,BCAP29,2,FALSE
RGC,4.79209297416831e-09,0.472078406359952,0.138,0.059,0.000103557129171777,ENSG00000006007,RGC,GDE1,1,TRUE
RGC,4.84064034954536e-09,0.482124393743934,0.135,0.057,0.000104606237953675,ENSG00000115365,RGC,LANCL1,1,TRUE
RGC,5.39266909783532e-09,0.326429862135674,0.156,0.069,0.000116535579204221,ENSG00000107957,RGC,SH3PXD2A,6,FALSE
RGC,5.6104144306374e-09,0.412902400619578,0.233,0.124,0.000121241055846074,ENSG00000143862,RGC,ARL8A,1,TRUE
RGC,5.68472598441192e-09,0.387683588979306,0.126,0.051,0.000122846928523142,ENSG00000176749,RGC,CDK5R1,1,TRUE
RGC,7.93854704206706e-09,0.491017847533929,0.132,0.057,0.000171552001579069,ENSG00000262814,RGC,MRPL12,1,TRUE
RGC,7.94014254268976e-09,0.451535362093105,0.261,0.147,0.000171586480347526,ENSG00000165410,RGC,CFL2,1,TRUE
RGC,8.02853042494283e-09,0.299359952599164,0.482,0.315,0.000173496542483014,ENSG00000078369,RGC,GNB1,2,FALSE
RGC,8.07180894189517e-09,0.461587164302445,0.359,0.225,0.000174431791234355,ENSG00000067057,RGC,PFKP,2,FALSE
RGC,8.59746241141936e-09,0.488413262776598,0.313,0.192,0.000185791162710772,ENSG00000141447,RGC,OSBPL1A,1,TRUE
RGC,8.60803380348683e-09,0.422718132300333,0.307,0.179,0.00018601961049335,ENSG00000186472,RGC,PCLO,4,FALSE
RGC,9.73179446478489e-09,0.381714100042211,0.184,0.09,0.000210304078384002,ENSG00000134684,RGC,YARS,3,FALSE
RGC,1.15647015173382e-08,0.294114144949281,0.368,0.226,0.000249913199789679,ENSG00000033627,RGC,ATP6V0A1,4,FALSE
RGC,1.71939224031965e-08,0.391121096211156,0.129,0.055,0.000371560663133077,ENSG00000161999,RGC,JMJD8,1,TRUE
RGC,1.72780390723751e-08,0.456699640688771,0.273,0.158,0.000373378424354025,ENSG00000092096,RGC,SLC22A17,3,FALSE
RGC,1.75481084169155e-08,0.48217312625432,0.445,0.315,0.000379214622889544,ENSG00000005022,RGC,SLC25A5,4,FALSE
RGC,1.78643753601827e-08,0.413081701755371,0.147,0.067,0.000386049151533547,ENSG00000183828,RGC,NUDT14,2,FALSE
RGC,2.20010280660442e-08,0.504314892792882,0.319,0.204,0.000475442216507215,ENSG00000175203,RGC,DCTN2,1,TRUE
RGC,2.3000027952295e-08,0.410278362884219,0.107,0.043,0.000497030604049095,ENSG00000008056,RGC,SYN1,2,FALSE
RGC,2.32756111462368e-08,0.498902464932944,0.132,0.058,0.000502985956870178,ENSG00000126005,RGC,MMP24OS,1,TRUE
RGC,2.33750975093684e-08,0.397226488362906,0.11,0.044,0.000505135857177451,ENSG00000101220,RGC,C20orf27,2,FALSE
RGC,2.43318164976182e-08,0.519643854867089,0.187,0.094,0.000525810554513528,ENSG00000110076,RGC,NRXN2,3,FALSE
RGC,2.78294104487359e-08,0.311436262468931,0.212,0.11,0.000601393559797183,ENSG00000205339,RGC,IPO7,1,TRUE
RGC,2.79207598325661e-08,0.47269434066955,0.528,0.406,0.000603367619981753,ENSG00000110955,RGC,ATP5F1B,2,FALSE
RGC,2.93101164567284e-08,0.463301652575133,0.248,0.143,0.0006333916166299,ENSG00000175166,RGC,PSMD2,3,FALSE
RGC,3.35562629663241e-08,0.431008234084084,0.175,0.086,0.000725150842702263,ENSG00000185716,RGC,MOSMO,2,FALSE
RGC,3.37767078695374e-08,0.421033706389802,0.104,0.041,0.000729914657060704,ENSG00000050748,RGC,MAPK9,2,FALSE
RGC,3.5041673091759e-08,0.483690994330721,0.279,0.167,0.000757250555512913,ENSG00000182512,RGC,GLRX5,2,FALSE
RGC,3.76761654248241e-08,0.290901578750292,0.135,0.06,0.000814181934830448,ENSG00000173457,RGC,PPP1R14B,2,FALSE
RGC,3.82484363654427e-08,0.408643447065128,0.132,0.058,0.000826548709857218,ENSG00000166347,RGC,CYB5A,2,FALSE
RGC,4.03394062228561e-08,0.445275963833658,0.202,0.105,0.000871734568475921,ENSG00000182287,RGC,AP1S2,1,TRUE
RGC,4.08971777697246e-08,0.391075056041919,0.156,0.074,0.000883788011603748,ENSG00000116898,RGC,MRPS15,3,FALSE
RGC,4.26809733261752e-08,0.275828436639704,0.175,0.085,0.000922335833578646,ENSG00000101150,RGC,TPD52L2,1,TRUE
RGC,4.2774817024913e-08,0.307587941234336,0.184,0.091,0.00092436379590837,ENSG00000118200,RGC,CAMSAP2,3,FALSE
RGC,4.31673306086631e-08,0.508470740661976,0.215,0.115,0.000932846014453209,ENSG00000105426,RGC,PTPRS,3,FALSE
RGC,4.45444727207456e-08,0.35065038085878,0.206,0.107,0.000962606055495313,ENSG00000171055,RGC,FEZ2,1,TRUE
RGC,4.63774764501203e-08,0.43349921322522,0.199,0.103,0.0010022172660871,ENSG00000113327,RGC,GABRG2,2,FALSE
RGC,5.01693497783876e-08,0.42226426874191,0.196,0.102,0.00108415964871096,ENSG00000129968,RGC,ABHD17A,4,FALSE
RGC,5.42613794101854e-08,0.293069823674634,0.126,0.054,0.00117258840905411,ENSG00000166579,RGC,NDEL1,1,TRUE
RGC,5.71973127831519e-08,0.401531348697781,0.107,0.043,0.00123603392924391,ENSG00000166402,RGC,TUB,1,TRUE
RGC,5.76123236602571e-08,0.366179599655159,0.261,0.149,0.00124500231429816,ENSG00000023228,RGC,NDUFS1,1,TRUE
RGC,6.93378507900209e-08,0.369560539266078,0.169,0.083,0.00149839095557235,ENSG00000101134,RGC,DOK5,4,FALSE
RGC,7.45761962072003e-08,0.301983096736437,0.101,0.039,0.0016115916000376,ENSG00000006432,RGC,MAP3K9,2,FALSE
RGC,7.48370970443611e-08,0.436214962435432,0.218,0.121,0.00161722966712864,ENSG00000067829,RGC,IDH3G,1,TRUE
RGC,7.91260516166755e-08,0.318517445763492,0.304,0.18,0.00170991397543636,ENSG00000138688,RGC,KIAA1109,3,FALSE
RGC,9.71421315528275e-08,0.459822174048126,0.261,0.154,0.0020992414628566,ENSG00000165782,RGC,PIP4P1,1,TRUE
RGC,1.03798200944182e-07,0.346564457122666,0.123,0.053,0.00224307912240378,ENSG00000198925,RGC,ATG9A,1,TRUE
RGC,1.04036293263181e-07,0.521283427817065,0.488,0.379,0.00224822429741734,ENSG00000112695,RGC,COX7A2,3,FALSE
RGC,1.096555029307e-07,0.32152680827592,0.144,0.067,0.00236965541833242,ENSG00000127585,RGC,FBXL16,4,FALSE
RGC,1.1608951884393e-07,0.394722584081731,0.153,0.073,0.00250869450221734,ENSG00000163328,RGC,GPR155,2,FALSE
RGC,1.16104646696248e-07,0.407483796054645,0.607,0.482,0.00250902141510591,ENSG00000067715,RGC,SYT1,2,FALSE
RGC,1.30020260768584e-07,0.488540099058196,0.325,0.215,0.0028097378352091,ENSG00000105254,RGC,TBCB,1,TRUE
RGC,1.31992933221281e-07,0.444709413159511,0.16,0.079,0.00285236728691187,ENSG00000170445,RGC,HARS,1,TRUE
RGC,1.37040578737544e-07,0.489536371798515,0.402,0.28,0.00296144690651833,ENSG00000165443,RGC,PHYHIPL,3,FALSE
RGC,1.50726894014195e-07,0.352006829073857,0.282,0.164,0.00325720817964675,ENSG00000007372,RGC,PAX6,5,FALSE
RGC,1.51650719154523e-07,0.324386120313989,0.12,0.051,0.00327717204092924,ENSG00000116237,RGC,ICMT,2,FALSE
RGC,1.54708126455823e-07,0.374439323428077,0.469,0.337,0.00334324261271033,ENSG00000205542,RGC,TMSB4X,4,FALSE
RGC,1.60597568440219e-07,0.570185627653915,0.196,0.106,0.00347051345399313,ENSG00000129636,RGC,ITFG1,1,TRUE
RGC,1.63290777941825e-07,0.31971554910699,0.123,0.054,0.00352871371132284,ENSG00000137509,RGC,PRCP,2,FALSE
RGC,1.70191147355661e-07,0.467904404556954,0.285,0.177,0.00367783069435584,ENSG00000134440,RGC,NARS,2,FALSE
RGC,1.81125569624102e-07,0.312659341138248,0.66,0.565,0.00391412355957685,ENSG00000134333,RGC,LDHA,3,FALSE
RGC,2.01432101552638e-07,0.333840994738869,0.107,0.045,0.00435294771455251,ENSG00000007047,RGC,MARK4,2,FALSE
RGC,2.09133138574953e-07,0.449721734179573,0.138,0.065,0.00451936712460474,ENSG00000115137,RGC,DNAJC27,1,TRUE
RGC,2.16867196389182e-07,0.345503650273483,0.141,0.066,0.00468650011397021,ENSG00000182934,RGC,SRPRA,3,FALSE
RGC,2.26962813513365e-07,0.327455040355165,0.632,0.529,0.00490466640002381,ENSG00000113558,RGC,SKP1,3,FALSE
RGC,2.32456233025451e-07,0.299218961616464,0.298,0.183,0.00502337919567999,ENSG00000061676,RGC,NCKAP1,2,FALSE
RGC,2.37838893656438e-07,0.445405370907387,0.233,0.135,0.00513969849191562,ENSG00000125827,RGC,TMX4,2,FALSE
RGC,2.55878335727635e-07,0.546617112835482,0.126,0.057,0.00552953083507419,ENSG00000120693,RGC,SMAD9,1,TRUE
RGC,2.63985465612576e-07,0.434345042480102,0.206,0.113,0.00570472591188777,ENSG00000103502,RGC,CDIPT,1,TRUE
RGC,2.78861096497343e-07,0.402640824091023,0.101,0.042,0.00602618829530758,ENSG00000178425,RGC,NT5DC1,1,TRUE
RGC,2.80071415121264e-07,0.380799348491368,0.206,0.114,0.00605234328077052,ENSG00000144635,RGC,DYNC1LI1,1,TRUE
RGC,2.96241975189419e-07,0.361978223267156,0.104,0.044,0.00640178908384335,ENSG00000259956,RGC,RBM15B,1,TRUE
RGC,3.00228880142901e-07,0.47393566642129,0.147,0.072,0.0064879460998881,ENSG00000125166,RGC,GOT2,3,FALSE
RGC,3.02458746429325e-07,0.453719682653309,0.365,0.249,0.00653613351033772,ENSG00000186868,RGC,MAPT,5,FALSE
RGC,3.06386064241139e-07,0.359130392127701,0.163,0.083,0.00662100284825101,ENSG00000096092,RGC,TMEM14A,1,TRUE
RGC,3.1038989721825e-07,0.462140356129158,0.101,0.042,0.00670752567888639,ENSG00000102178,RGC,UBL4A,1,TRUE
RGC,3.12827647399961e-07,0.46158785102137,0.39,0.277,0.00676020546031317,ENSG00000136238,RGC,RAC1,5,FALSE
RGC,3.14348042536484e-07,0.374097394310183,0.276,0.166,0.00679306119921342,ENSG00000175582,RGC,RAB6A,3,FALSE
RGC,3.24177026052854e-07,0.368930038482766,0.113,0.05,0.00700546553300217,ENSG00000105767,RGC,CADM4,2,FALSE
RGC,3.33656897454934e-07,0.382865739473953,0.221,0.124,0.00721032555400112,ENSG00000160113,RGC,NR2F6,2,FALSE
RGC,3.37697459268355e-07,0.482861396377885,0.255,0.153,0.00729764209478916,ENSG00000107874,RGC,CUEDC2,1,TRUE
RGC,3.44951873885016e-07,0.347237538924967,0.12,0.053,0.00745440999465519,ENSG00000166454,RGC,ATMIN,1,TRUE
RGC,4.22736198691563e-07,0.445501898144966,0.16,0.082,0.00913532925372468,ENSG00000175701,RGC,MTLN,1,TRUE
RGC,4.37217858714625e-07,0.346235461197929,0.19,0.102,0.00944827792682305,ENSG00000078902,RGC,TOLLIP,3,FALSE
Amacrine_Cells,6.16300270353321e-293,1.88211668640292,0.48,0.011,1.33182488423353e-288,ENSG00000008196,"Amacrine
Cells",TFAP2B,2,FALSE
Amacrine_Cells,1.3173375185596e-231,1.51016556299414,0.306,0.005,2.84676637760731e-227,ENSG00000164076,"Amacrine
Cells",CAMKV,1,TRUE
Amacrine_Cells,6.70952101815919e-161,0.876797749302527,0.133,0.001,1.4499274920242e-156,ENSG00000140287,"Amacrine
Cells",HDC,1,TRUE
Amacrine_Cells,5.00339552071604e-158,1.05194262113804,0.204,0.003,1.08123377202674e-153,ENSG00000151834,"Amacrine
Cells",GABRA2,1,TRUE
Amacrine_Cells,1.44282046243225e-151,0.683736006019334,0.102,0,3.1179350193161e-147,ENSG00000165646,"Amacrine
Cells",SLC18A2,1,TRUE
Amacrine_Cells,6.87313354791092e-147,1.48090144946468,0.327,0.011,1.48528415970355e-142,ENSG00000128683,"Amacrine
Cells",GAD1,1,TRUE
Amacrine_Cells,2.66607152002858e-139,1.23096959829212,0.235,0.005,5.76138055478175e-135,ENSG00000137203,"Amacrine
Cells",TFAP2A,2,FALSE
Amacrine_Cells,2.68570931283012e-139,1.05531101494248,0.224,0.005,5.80381782502588e-135,ENSG00000144119,"Amacrine
Cells",C1QL2,1,TRUE
Amacrine_Cells,9.36545940579009e-128,1.86198652879418,0.735,0.078,2.02387577759124e-123,ENSG00000092051,"Amacrine
Cells",JPH4,4,FALSE
Amacrine_Cells,1.51536248549705e-109,0.860662842337182,0.143,0.002,3.27469833115912e-105,ENSG00000198838,"Amacrine
Cells",RYR3,1,TRUE
Amacrine_Cells,2.33388191826612e-75,1.04108721099388,0.194,0.008,5.04351882537308e-71,ENSG00000233452,"Amacrine
Cells",STXBP5-AS1,1,TRUE
Amacrine_Cells,2.12649106108856e-67,1.48147406313775,0.663,0.115,4.59534718301238e-63,ENSG00000101489,"Amacrine
Cells",CELF4,4,FALSE
Amacrine_Cells,4.01179283625383e-63,0.960696669946006,0.163,0.007,8.66948431914452e-59,ENSG00000139880,"Amacrine
Cells",CDH24,1,TRUE
Amacrine_Cells,1.20357797004394e-61,1.11789421239221,0.204,0.011,2.60093199326495e-57,ENSG00000076356,"Amacrine
Cells",PLXNA2,2,FALSE
Amacrine_Cells,3.91615690163684e-61,1.11453880749929,0.276,0.021,8.46281506443721e-57,ENSG00000185046,"Amacrine
Cells",ANKS1B,2,FALSE
Amacrine_Cells,1.05812041033924e-59,0.753644843079143,0.143,0.005,2.2865982067431e-55,ENSG00000101438,"Amacrine
Cells",SLC32A1,2,FALSE
Amacrine_Cells,2.09253805015815e-56,1.33811278330706,0.398,0.047,4.52197472639177e-52,ENSG00000129159,"Amacrine
Cells",KCNC1,3,FALSE
Amacrine_Cells,3.95958432251239e-56,0.974084112362908,0.214,0.014,8.55666172094927e-52,ENSG00000152154,"Amacrine
Cells",TMEM178A,1,TRUE
Amacrine_Cells,3.56558335232221e-54,0.953688344819278,0.184,0.01,7.7052256243683e-50,ENSG00000182389,"Amacrine
Cells",CACNB4,1,TRUE
Amacrine_Cells,3.34976412768766e-52,0.980062043832117,0.153,0.007,7.23884027993304e-48,ENSG00000070808,"Amacrine
Cells",CAMK2A,1,TRUE
Amacrine_Cells,1.65282426206281e-51,1.18523265007615,0.439,0.06,3.57175323031773e-47,ENSG00000196361,"Amacrine
Cells",ELAVL3,4,FALSE
Amacrine_Cells,1.20733310782721e-49,1.17449856407882,0.337,0.038,2.6090468460146e-45,ENSG00000157103,"Amacrine
Cells",SLC6A1,1,TRUE
Amacrine_Cells,1.70776623389891e-49,1.18509362556165,0.337,0.039,3.69048283145553e-45,ENSG00000170049,"Amacrine
Cells",KCNAB3,2,FALSE
Amacrine_Cells,2.28756565438832e-49,1.25193289908834,0.439,0.063,4.94342937913317e-45,ENSG00000116254,"Amacrine
Cells",CHD5,3,FALSE
Amacrine_Cells,3.57881846689727e-49,1.27878957845284,0.439,0.065,7.733826706965e-45,ENSG00000152578,"Amacrine
Cells",GRIA4,4,FALSE
Amacrine_Cells,6.26561934280332e-49,1.12548127288088,0.276,0.026,1.3540003399798e-44,ENSG00000157388,"Amacrine
Cells",CACNA1D,1,TRUE
Amacrine_Cells,5.53348353519557e-48,1.23967874185793,0.388,0.052,1.19578579195576e-43,ENSG00000142949,"Amacrine
Cells",PTPRF,3,FALSE
Amacrine_Cells,9.49061234255105e-48,1.29967478637764,0.459,0.073,2.05092132722528e-43,ENSG00000141837,"Amacrine
Cells",CACNA1A,4,FALSE
Amacrine_Cells,1.69518975647092e-47,0.982737449243075,0.255,0.023,3.66330506373366e-43,ENSG00000170579,"Amacrine
Cells",DLGAP1,1,TRUE
Amacrine_Cells,1.96385144334633e-46,0.624264824190466,0.102,0.003,4.24388296907142e-42,ENSG00000123360,"Amacrine
Cells",PDE1B,1,TRUE
Amacrine_Cells,1.87486918478747e-44,1.23712482822581,0.367,0.05,4.05159230832573e-40,ENSG00000149091,"Amacrine
Cells",DGKZ,3,FALSE
Amacrine_Cells,5.87390126760787e-44,0.920387800111941,0.112,0.005,1.26935006393006e-39,ENSG00000164326,"Amacrine
Cells",CARTPT,1,TRUE
Amacrine_Cells,6.29117681120571e-43,1.14601830507778,0.224,0.02,1.35952330890155e-38,ENSG00000060718,"Amacrine
Cells",COL11A1,1,TRUE
Amacrine_Cells,1.36797985670017e-41,1.11547490895731,0.265,0.028,2.95620447032907e-37,ENSG00000105419,"Amacrine
Cells",MEIS3,1,TRUE
Amacrine_Cells,4.65152966910833e-41,1.21535855478232,0.276,0.031,1.00519556149431e-36,ENSG00000128564,"Amacrine
Cells",VGF,2,FALSE
Amacrine_Cells,4.88919981921057e-41,0.968879253294796,0.408,0.062,1.0565560809314e-36,ENSG00000176884,"Amacrine
Cells",GRIN1,3,FALSE
Amacrine_Cells,7.66389416751342e-39,1.13645993649961,0.224,0.022,1.65616752959965e-34,ENSG00000109790,"Amacrine
Cells",KLHL5,2,FALSE
Amacrine_Cells,2.12097136049465e-38,0.858061369935681,0.163,0.012,4.58341911002893e-34,ENSG00000072195,"Amacrine
Cells",SPEG,1,TRUE
Amacrine_Cells,2.14479500952324e-38,0.852839753129366,0.163,0.012,4.63490201557972e-34,ENSG00000026652,"Amacrine
Cells",AGPAT4,1,TRUE
Amacrine_Cells,2.45845341865808e-36,0.775974217375989,0.153,0.011,5.31271783772012e-32,ENSG00000158292,"Amacrine
Cells",GPR153,2,FALSE
Amacrine_Cells,7.93949228023738e-36,0.878718475558453,0.194,0.018,1.7157242817593e-31,ENSG00000007402,"Amacrine
Cells",CACNA2D2,1,TRUE
Amacrine_Cells,8.86740008401258e-36,1.07255596153471,0.622,0.16,1.91624515815512e-31,ENSG00000008710,"Amacrine
Cells",PKD1,2,FALSE
Amacrine_Cells,1.29942670936802e-35,0.699180844496377,0.133,0.008,2.80806111894429e-31,ENSG00000170091,"Amacrine
Cells",NSG2,2,FALSE
Amacrine_Cells,1.68186545022366e-35,0.612647066060315,0.102,0.005,3.63451123793333e-31,ENSG00000007516,"Amacrine
Cells",BAIAP3,1,TRUE
Amacrine_Cells,3.31369783146641e-35,1.1603795936337,0.327,0.05,7.16090101379892e-31,ENSG00000213983,"Amacrine
Cells",AP1G2,3,FALSE
Amacrine_Cells,4.49167872010694e-35,0.934876190226989,0.214,0.022,9.7065177141511e-31,ENSG00000092421,"Amacrine
Cells",SEMA6A,2,FALSE
Amacrine_Cells,1.02645755272338e-34,0.603055310373594,0.112,0.006,2.21817477143522e-30,ENSG00000136750,"Amacrine
Cells",GAD2,1,TRUE
Amacrine_Cells,2.22645150793015e-33,0.83188676834709,0.153,0.012,4.81136170863705e-29,ENSG00000009694,"Amacrine
Cells",TENM1,1,TRUE
Amacrine_Cells,2.53296626407562e-33,1.18881384007674,0.439,0.094,5.4737400966674e-29,ENSG00000110076,"Amacrine
Cells",NRXN2,3,FALSE
Amacrine_Cells,7.98694232965345e-33,0.902929641243496,0.204,0.021,1.72597823743811e-28,ENSG00000125675,"Amacrine
Cells",GRIA3,3,FALSE
Amacrine_Cells,1.26513578039224e-32,1.05949952382558,0.276,0.038,2.73395842142764e-28,ENSG00000130226,"Amacrine
Cells",DPP6,3,FALSE
Amacrine_Cells,2.80280564561801e-32,0.972168941174617,0.265,0.036,6.05686300018051e-28,ENSG00000186487,"Amacrine
Cells",MYT1L,4,FALSE
Amacrine_Cells,4.31026008222839e-32,1.03113501227761,0.286,0.041,9.31447203769555e-28,ENSG00000136002,"Amacrine
Cells",ARHGEF4,1,TRUE
Amacrine_Cells,2.41191870278422e-31,1.01525886058026,0.265,0.037,5.21215631671671e-27,ENSG00000143850,"Amacrine
Cells",PLEKHA6,1,TRUE
Amacrine_Cells,1.51085630379298e-30,0.905358415459681,0.173,0.017,3.26496047249664e-26,ENSG00000009950,"Amacrine
Cells",MLXIPL,1,TRUE
Amacrine_Cells,1.52725850178306e-29,0.776214718594204,0.153,0.013,3.3004056223532e-25,ENSG00000165323,"Amacrine
Cells",FAT3,2,FALSE
Amacrine_Cells,3.39950751266247e-29,0.998925328394378,0.398,0.082,7.3463357348636e-25,ENSG00000182272,"Amacrine
Cells",B4GALNT4,2,FALSE
Amacrine_Cells,4.0093525406122e-29,1.06026466153014,0.449,0.104,8.66421084026298e-25,ENSG00000183087,"Amacrine
Cells",GAS6,4,FALSE
Amacrine_Cells,6.659999479672e-29,1.06846997323609,0.367,0.072,1.43922588755712e-24,ENSG00000175931,"Amacrine
Cells",UBE2O,2,FALSE
Amacrine_Cells,2.81115579481759e-28,1.04326273406855,0.602,0.187,6.07490767260082e-24,ENSG00000196220,"Amacrine
Cells",SRGAP3,3,FALSE
Amacrine_Cells,1.15583723684816e-27,0.929197978322134,0.245,0.035,2.49776426882888e-23,ENSG00000006740,"Amacrine
Cells",ARHGAP44,2,FALSE
Amacrine_Cells,1.25623661662805e-27,0.959692239768728,0.337,0.062,2.71472732853322e-23,ENSG00000134138,"Amacrine
Cells",MEIS2,2,FALSE
Amacrine_Cells,3.87415136321779e-27,0.967800896934974,0.388,0.082,8.37204109591365e-23,ENSG00000198300,"Amacrine
Cells",PEG3,3,FALSE
Amacrine_Cells,5.14750483799794e-27,1.01742558606368,0.184,0.021,1.11237579549135e-22,ENSG00000130518,"Amacrine
Cells",IQCN,1,TRUE
Amacrine_Cells,1.7071807698523e-26,0.908629159355595,0.122,0.01,3.68921764365083e-22,ENSG00000164418,"Amacrine
Cells",GRIK2,1,TRUE
Amacrine_Cells,1.85163822280545e-26,0.675645183331314,0.122,0.01,4.00139019948259e-22,ENSG00000058335,"Amacrine
Cells",RASGRF1,1,TRUE
Amacrine_Cells,3.88770695506947e-26,0.898150135684463,0.296,0.051,8.40133472990513e-22,ENSG00000167702,"Amacrine
Cells",KIFC2,3,FALSE
Amacrine_Cells,9.055234677062e-26,1.04675992566238,0.531,0.156,1.9568362137131e-21,ENSG00000112972,"Amacrine
Cells",HMGCS1,3,FALSE
Amacrine_Cells,9.50002510101181e-26,0.990891898675038,0.255,0.041,2.05295542432865e-21,ENSG00000130787,"Amacrine
Cells",HIP1R,1,TRUE
Amacrine_Cells,2.37891029921076e-25,0.940166908067262,0.245,0.038,5.14082515659445e-21,ENSG00000133083,"Amacrine
Cells",DCLK1,2,FALSE
Amacrine_Cells,2.40271315499022e-25,0.70510720704704,0.122,0.01,5.19226312793387e-21,ENSG00000106327,"Amacrine
Cells",TFR2,1,TRUE
Amacrine_Cells,1.8027891374129e-24,0.988370453926144,0.52,0.158,3.89582732594929e-20,ENSG00000120251,"Amacrine
Cells",GRIA2,4,FALSE
Amacrine_Cells,6.26397723321845e-24,0.834320818602344,0.724,0.298,1.35364548009851e-19,ENSG00000141002,"Amacrine
Cells",TCF25,2,FALSE
Amacrine_Cells,8.67430664860465e-24,0.90843922816544,0.765,0.339,1.87451766676347e-19,ENSG00000214548,"Amacrine
Cells",MEG3,2,FALSE
Amacrine_Cells,1.0774097226228e-23,0.94723903461154,0.316,0.062,2.32828241058788e-19,ENSG00000130164,"Amacrine
Cells",LDLR,5,FALSE
Amacrine_Cells,1.25542420804528e-23,1.01475972663948,0.378,0.091,2.71297171358585e-19,ENSG00000179915,"Amacrine
Cells",NRXN1,3,FALSE
Amacrine_Cells,1.49807166687919e-23,0.895555939922921,0.531,0.164,3.23733287212593e-19,ENSG00000007372,"Amacrine
Cells",PAX6,5,FALSE
Amacrine_Cells,6.22680150543029e-23,0.995868962668231,0.255,0.045,1.34561180532349e-18,ENSG00000170390,"Amacrine
Cells",DCLK2,1,TRUE
Amacrine_Cells,6.88792674516319e-23,0.746920790988391,0.133,0.013,1.48848096962977e-18,ENSG00000181652,"Amacrine
Cells",ATG9B,1,TRUE
Amacrine_Cells,1.05657941684588e-22,0.570272722633795,0.112,0.009,2.28326811980395e-18,ENSG00000077522,"Amacrine
Cells",ACTN2,1,TRUE
Amacrine_Cells,1.38155891385481e-22,0.760893139322114,0.163,0.02,2.98554881284025e-18,ENSG00000188158,"Amacrine
Cells",NHS,1,TRUE
Amacrine_Cells,1.79411779718977e-22,0.825996357970686,0.173,0.022,3.8770885597271e-18,ENSG00000105738,"Amacrine
Cells",SIPA1L3,1,TRUE
Amacrine_Cells,3.60623773896287e-22,0.861508345973731,0.214,0.033,7.79307975389877e-18,ENSG00000114270,"Amacrine
Cells",COL7A1,2,FALSE
Amacrine_Cells,4.12746120388721e-22,0.9004748975385,0.204,0.031,8.91944366160027e-18,ENSG00000175048,"Amacrine
Cells",ZDHHC14,3,FALSE
Amacrine_Cells,5.85742101051526e-22,0.751154517030167,0.122,0.012,1.26578868037235e-17,ENSG00000185615,"Amacrine
Cells",PDIA2,1,TRUE
Amacrine_Cells,1.03757661965766e-21,0.809739360763008,0.163,0.021,2.24220307508019e-17,ENSG00000185989,"Amacrine
Cells",RASA3,2,FALSE
Amacrine_Cells,1.5716550676933e-21,0.947273601653526,0.184,0.026,3.39634660128523e-17,ENSG00000166257,"Amacrine
Cells",SCN3B,2,FALSE
Amacrine_Cells,2.11420485808379e-21,0.979788966645795,0.51,0.171,4.56879669831908e-17,ENSG00000168280,"Amacrine
Cells",KIF5C,5,FALSE
Amacrine_Cells,2.58802122640952e-21,0.777019751585325,0.143,0.016,5.59271387027098e-17,ENSG00000164638,"Amacrine
Cells",SLC29A4,2,FALSE
Amacrine_Cells,3.05909963361872e-21,0.722408765702574,0.153,0.018,6.61071430825005e-17,ENSG00000167680,"Amacrine
Cells",SEMA6B,2,FALSE
Amacrine_Cells,6.80825629612433e-21,0.745823242770341,0.204,0.032,1.47126418559247e-16,ENSG00000113448,"Amacrine
Cells",PDE4D,1,TRUE
Amacrine_Cells,1.11546650903968e-20,0.806151027101256,0.49,0.151,2.41052312603476e-16,ENSG00000160613,"Amacrine
Cells",PCSK7,2,FALSE
Amacrine_Cells,1.59208120775836e-20,0.830471438362489,0.286,0.059,3.44048748996581e-16,ENSG00000107731,"Amacrine
Cells",UNC5B,4,FALSE
Amacrine_Cells,1.81884990224082e-20,0.892940285096329,0.347,0.084,3.93053463874241e-16,ENSG00000175727,"Amacrine
Cells",MLXIP,3,FALSE
Amacrine_Cells,2.01480163910605e-20,0.843947104136352,0.184,0.027,4.35398634210816e-16,ENSG00000204624,"Amacrine
Cells",DISP3,2,FALSE
Amacrine_Cells,4.54213626803826e-20,0.577246026956669,0.112,0.011,9.81555647523069e-16,ENSG00000152894,"Amacrine
Cells",PTPRK,2,FALSE
Amacrine_Cells,6.20152788087326e-20,0.84329487261669,0.194,0.03,1.34015017505671e-15,ENSG00000011347,"Amacrine
Cells",SYT7,3,FALSE
Amacrine_Cells,1.36938311233344e-19,0.899247813361069,0.255,0.05,2.95923690575256e-15,ENSG00000049759,"Amacrine
Cells",NEDD4L,5,FALSE
Amacrine_Cells,1.83693515358415e-19,0.962955528632649,0.347,0.087,3.96961686689534e-15,ENSG00000080854,"Amacrine
Cells",IGSF9B,2,FALSE
Amacrine_Cells,2.58997531629078e-19,0.795191959821246,0.347,0.087,5.59693665850438e-15,ENSG00000160460,"Amacrine
Cells",SPTBN4,3,FALSE
Amacrine_Cells,3.78251218865799e-19,0.762797554809781,0.133,0.016,8.17400883968993e-15,ENSG00000143515,"Amacrine
Cells",ATP8B2,1,TRUE
